기준_년_분기_코드,상권_코드,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2019_2,1000799,3074,1859,1215,4,431,694,748,670,527,0,177,396,447,425,414,4,254,298,301,245,113
2019_2,1000798,2016,1192,824,4,210,462,466,523,351,3,113,282,266,303,225,1,97,180,200,220,126
2019_2,1000797,4516,3110,1406,3,585,1208,1268,986,466,2,280,865,972,687,304,1,305,343,296,299,162
2019_2,1000796,4960,3441,1519,7,663,1325,1435,1078,452,3,318,968,1121,731,300,4,345,357,314,347,152
2019_2,1000795,4960,3467,1493,20,381,767,855,962,1975,17,197,445,502,570,1736,3,184,322,353,392,239
2019_2,1000794,1946,948,998,1,442,487,403,303,310,0,121,241,187,147,252,1,321,246,216,156,58
2019_2,1000793,1341,639,702,20,165,271,296,347,242,17,62,121,136,159,144,3,103,150,160,188,98
2019_2,1000792,4511,3556,955,7,683,1342,1423,777,279,5,421,1089,1230,619,192,2,262,253,193,158,87
2019_2,1000791,967,488,479,6,118,204,241,288,110,5,47,107,120,141,68,1,71,97,121,147,42
2019_2,1000790,1205,654,551,0,136,225,293,333,218,0,50,106,142,191,165,0,86,119,151,142,53
2019_2,1000789,1312,728,584,1,129,247,328,383,224,1,51,113,159,229,175,0,78,134,169,154,49
2019_2,1000788,5197,3075,2122,7,770,1307,1227,964,922,3,327,773,734,564,674,4,443,534,493,400,248
2019_2,1000787,5486,2157,3329,7,963,1365,1186,1323,642,1,207,517,550,515,367,6,756,848,636,808,275
2019_2,1000786,831,403,428,1,111,181,240,206,92,1,41,89,109,104,59,0,70,92,131,102,33
2019_2,1000785,4600,2514,2086,8,672,1129,1235,909,647,6,273,619,679,493,444,2,399,510,556,416,203
2019_2,1000784,3932,2599,1333,3,637,1021,1177,790,304,3,278,703,877,542,196,0,359,318,300,248,108
2019_2,1000783,2909,1444,1465,10,371,630,725,687,486,8,144,326,400,313,253,2,227,304,325,374,233
2019_2,1000782,1891,807,1084,3,201,369,440,502,376,1,53,151,218,200,184,2,148,218,222,302,192
2019_2,1000781,6542,3309,3233,23,1018,1671,1591,1411,828,6,337,706,829,866,565,17,681,965,762,545,263
2019_2,1000780,6202,3748,2454,9,829,1600,1511,1540,713,3,411,924,900,1033,477,6,418,676,611,507,236
2019_2,1000779,698,356,342,0,115,136,174,163,110,0,49,71,88,76,72,0,66,65,86,87,38
2019_2,1000778,983,513,470,0,129,188,252,231,183,0,56,97,126,114,120,0,73,91,126,117,63
2019_2,1000777,6741,3867,2874,16,874,2182,1791,1269,609,7,410,1157,1059,841,393,9,464,1025,732,428,216
2019_2,1000776,1775,914,861,2,176,379,454,479,285,1,78,184,222,259,170,1,98,195,232,220,115
2019_2,1000775,3413,2145,1268,14,466,729,875,918,411,6,271,486,562,578,242,8,195,243,313,340,169
2019_2,1000774,7717,4507,3210,14,1363,2427,1929,1223,761,5,556,1503,1249,752,442,9,807,924,680,471,319
2019_2,1000773,19681,12377,7304,38,3729,4075,3301,4433,4105,18,2736,3190,2122,2187,2124,20,993,885,1179,2246,1981
2019_2,1000772,18024,11520,6504,25,3426,3736,3002,4070,3765,12,2643,2997,1953,1952,1963,13,783,739,1049,2118,1802
2019_2,1000771,17606,11183,6423,35,3393,3529,2806,3983,3860,18,2627,2863,1800,1914,1961,17,766,666,1006,2069,1899
2019_2,1000770,17909,11394,6515,34,3439,3610,2908,4038,3880,18,2667,2912,1882,1949,1966,16,772,698,1026,2089,1914
2019_2,1000769,1652,1153,499,3,159,390,444,507,149,2,79,257,306,395,114,1,80,133,138,112,35
2019_2,1000768,7354,4580,2774,24,1586,2021,1819,1210,694,17,718,1352,1258,745,490,7,868,669,561,465,204
2019_2,1000767,1699,789,910,0,195,326,399,421,358,0,85,160,187,187,170,0,110,166,212,234,188
2019_2,1000766,1440,636,804,0,132,267,355,358,328,0,51,129,166,136,154,0,81,138,189,222,174
2019_2,1000765,475,196,279,1,61,72,121,126,94,1,13,31,51,48,52,0,48,41,70,78,42
2019_2,1000764,689,340,349,0,74,116,196,166,137,0,20,48,96,80,96,0,54,68,100,86,41
2019_2,1000763,758,411,347,1,87,151,203,167,149,1,33,82,104,86,105,0,54,69,99,81,44
2019_2,1000762,663,387,276,1,84,148,158,155,117,1,50,99,89,83,65,0,34,49,69,72,52
2019_2,1000761,1876,909,967,1,327,435,405,422,286,0,105,216,235,187,166,1,222,219,170,235,120
2019_2,1000760,3185,1684,1501,2,516,920,937,562,248,1,199,521,534,263,166,1,317,399,403,299,82
2019_2,1000759,2701,1283,1418,3,385,699,698,570,346,2,141,351,353,257,179,1,244,348,345,313,167
2019_2,1000758,2367,1135,1232,4,370,631,580,483,299,2,131,327,290,226,159,2,239,304,290,257,140
2019_2,1000757,1998,920,1078,1,273,386,480,457,401,0,117,180,214,207,202,1,156,206,266,250,199
2019_2,1000756,3286,2034,1252,2,409,803,884,728,460,1,221,534,501,428,349,1,188,269,383,300,111
2019_2,1000755,4778,2722,2056,2,683,1284,1292,952,565,0,233,646,806,642,395,2,450,638,486,310,170
2019_2,1000754,2179,1452,727,0,229,578,490,504,378,0,128,394,314,328,288,0,101,184,176,176,90
2019_2,1000753,2526,1239,1287,4,391,646,695,461,329,1,114,298,350,257,219,3,277,348,345,204,110
2019_2,1000752,3024,1706,1318,1,370,675,873,638,467,0,132,323,497,405,349,1,238,352,376,233,118
2019_2,1000751,845,394,451,1,160,192,220,161,111,1,46,95,95,90,67,0,114,97,125,71,44
2019_2,1000750,13107,4362,8745,0,3494,4255,3168,1751,439,0,669,1303,1065,1024,301,0,2825,2952,2103,727,138
2019_2,1000749,2201,1335,866,1,214,349,501,446,690,0,82,195,292,278,488,1,132,154,209,168,202
2019_2,1000748,2679,1519,1160,1,262,429,635,558,794,0,124,215,314,300,566,1,138,214,321,258,228
2019_2,1000747,2588,1425,1163,1,253,452,609,535,738,0,106,231,291,287,510,1,147,221,318,248,228
2019_2,1000746,4532,2761,1771,17,605,950,1186,1160,614,9,356,615,751,669,361,8,249,335,435,491,253
2019_2,1000745,2069,1080,989,5,239,516,556,412,341,2,98,264,318,195,203,3,141,252,238,217,138
2019_2,1000744,7740,4661,3079,18,1051,2531,2103,1397,640,6,528,1442,1290,959,436,12,523,1089,813,438,204
2019_2,1000743,7677,4249,3428,7,1331,2042,1982,1349,966,3,452,1061,1148,861,724,4,879,981,834,488,242
2019_2,1000742,10868,4646,6222,13,1745,2921,3556,1971,662,5,527,1181,1615,975,343,8,1218,1740,1941,996,319
2019_2,1000741,11983,5014,6969,15,1964,3143,3698,2176,987,6,590,1272,1667,1009,470,9,1374,1871,2031,1167,517
2019_2,1000740,1281,639,642,6,221,337,355,218,144,3,74,192,182,109,79,3,147,145,173,109,65
2019_2,1000739,5580,3085,2495,13,816,1303,1389,1063,996,7,276,661,804,643,694,6,540,642,585,420,302
2019_2,1000738,16869,10771,6098,23,3325,3535,2673,3821,3492,11,2578,2858,1738,1800,1786,12,747,677,935,2021,1706
2019_2,1000737,6330,4252,2078,9,1046,1453,1303,1796,723,3,563,985,882,1323,496,6,483,468,421,473,227
2019_2,1000736,6312,3608,2704,9,774,2030,1748,1208,543,3,366,1049,1017,812,361,6,408,981,731,396,182
2019_2,1000735,1454,817,637,0,145,333,397,384,195,0,68,187,238,193,131,0,77,146,159,191,64
2019_2,1000734,16541,10676,5865,23,3242,3409,2609,3796,3462,11,2562,2811,1729,1786,1777,12,680,598,880,2010,1685
2019_2,1000733,1828,927,901,0,161,378,434,471,384,0,67,218,253,201,188,0,94,160,181,270,196
2019_2,1000732,2662,1667,995,25,502,478,523,563,571,11,232,320,356,353,395,14,270,158,167,210,176
2019_2,1000731,4371,2067,2304,4,863,1167,926,826,585,0,268,634,498,371,296,4,595,533,428,455,289
2019_2,1000730,4075,1935,2140,4,680,911,943,894,643,0,197,473,504,421,340,4,483,438,439,473,303
2019_2,1000729,1640,874,766,0,195,311,418,398,318,0,93,155,226,199,201,0,102,156,192,199,117
2019_2,1000728,4816,2883,1933,14,536,1054,1210,1063,939,3,209,621,802,664,584,11,327,433,408,399,355
2019_2,1000727,7457,4351,3106,33,1132,1884,1852,1417,1139,16,482,1028,1163,879,783,17,650,856,689,538,356
2019_2,1000726,9035,5218,3817,34,1231,2210,2234,1927,1399,23,552,1102,1310,1228,1003,11,679,1108,924,699,396
2019_2,1000725,3778,1851,1927,7,816,1086,849,549,471,1,258,573,455,292,272,6,558,513,394,257,199
2019_2,1000724,5861,4249,1612,4,861,1233,1148,1831,784,2,570,928,833,1383,533,2,291,305,315,448,251
2019_2,1000723,4921,3547,1374,7,874,1171,996,1432,441,2,518,859,739,1120,309,5,356,312,257,312,132
2019_2,1000722,3426,2054,1372,17,501,705,762,717,724,9,217,455,462,441,470,8,284,250,300,276,254
2019_2,1000721,4368,2776,1592,12,511,958,1129,1108,650,8,268,613,680,688,519,4,243,345,449,420,131
2019_2,1000720,4280,2580,1700,9,561,1024,1153,1031,502,7,257,597,705,620,394,2,304,427,448,411,108
2019_2,1000719,13383,7393,5990,35,2409,3915,3772,2006,1246,15,993,2362,2095,1052,876,20,1416,1553,1677,954,370
2019_2,1000718,2210,1243,967,4,232,520,527,512,415,1,104,235,272,294,337,3,128,285,255,218,78
2019_2,1000717,2220,1289,931,0,268,434,477,533,508,0,136,259,279,276,339,0,132,175,198,257,169
2019_2,1000716,2756,1550,1206,1,266,593,600,638,658,0,112,289,304,356,489,1,154,304,296,282,169
2019_2,1000715,1789,1010,779,2,149,324,390,462,462,2,58,171,216,241,322,0,91,153,174,221,140
2019_2,1000714,2354,1284,1070,17,271,530,697,544,295,8,125,315,350,294,192,9,146,215,347,250,103
2019_2,1000713,8413,5175,3238,33,1557,2037,2011,1594,1181,17,793,1324,1205,929,907,16,764,713,806,665,274
2019_2,1000712,5355,3999,1356,17,612,1294,1286,1062,1084,11,372,982,984,773,877,6,240,312,302,289,207
2019_2,1000711,22479,11969,10510,93,5232,5595,4877,4465,2217,37,2307,3889,2579,1489,1668,56,2925,1706,2298,2976,549
2019_2,1000710,11415,6048,5367,29,2140,3350,3254,1637,1005,13,798,1935,1775,824,703,16,1342,1415,1479,813,302
2019_2,1000709,3461,1607,1854,9,723,836,888,678,327,6,201,396,419,365,220,3,522,440,469,313,107
2019_2,1000708,3063,1700,1363,7,440,545,666,748,657,3,154,288,366,441,448,4,286,257,300,307,209
2019_2,1000707,3199,1744,1455,6,485,642,705,738,623,3,183,342,384,406,426,3,302,300,321,332,197
2019_2,1000706,2270,1224,1046,0,282,567,481,549,391,0,128,331,290,274,201,0,154,236,191,275,190
2019_2,1000705,1396,776,620,0,192,382,320,279,223,0,93,206,175,167,135,0,99,176,145,112,88
2019_2,1000704,2066,1362,704,4,228,484,557,433,360,2,99,331,387,286,257,2,129,153,170,147,103
2019_2,1000703,3086,1983,1103,5,440,573,698,678,692,3,212,342,382,481,563,2,228,231,316,197,129
2019_2,1000702,17407,10208,7199,47,3705,6293,4352,1855,1155,22,1574,3805,2821,1184,802,25,2131,2488,1531,671,353
2019_2,1000701,1332,884,448,7,198,274,304,315,234,2,109,179,211,196,187,5,89,95,93,119,47
2019_2,1000700,8225,4639,3586,16,1219,1909,2010,2099,972,7,606,1186,1238,1031,571,9,613,723,772,1068,401
2019_2,1000699,2449,1706,743,6,259,518,624,556,486,4,123,361,445,395,378,2,136,157,179,161,108
2019_2,1000698,4740,2360,2380,5,1176,1364,994,742,459,5,388,731,558,391,287,0,788,633,436,351,172
2019_2,1000697,4992,2804,2188,14,937,1534,1247,785,475,7,418,926,674,465,314,7,519,608,573,320,161
2019_2,1000696,8512,4444,4068,19,848,1646,2153,2305,1541,12,529,1065,1157,855,826,7,319,581,996,1450,715
2019_2,1000695,4611,3212,1399,22,524,1109,1234,951,771,8,300,785,914,637,568,14,224,324,320,314,203
2019_2,1000694,12608,8744,3864,23,1445,3035,2976,2675,2454,11,1029,2458,2288,1583,1375,12,416,577,688,1092,1079
2019_2,1000693,4098,2329,1769,6,571,836,956,988,741,2,228,463,558,574,504,4,343,373,398,414,237
2019_2,1000692,3006,1594,1412,11,507,597,651,682,558,3,162,309,343,388,389,8,345,288,308,294,169
2019_2,1000691,10918,7319,3599,22,1229,2468,2923,2790,1486,9,587,1648,2088,1925,1062,13,642,820,835,865,424
2019_2,1000690,9714,6175,3539,27,1662,2824,2191,2012,998,7,754,1758,1536,1376,744,20,908,1066,655,636,254
2019_2,1000689,17655,10007,7648,44,3300,5443,4556,2971,1341,14,1301,3136,2698,1900,958,30,1999,2307,1858,1071,383
2019_2,1000688,16080,9043,7037,38,2703,3926,3199,3624,2590,13,1285,2220,1931,2064,1530,25,1418,1706,1268,1560,1060
2019_2,1000687,7396,4375,3021,13,1438,1706,1722,1453,1064,8,472,964,1146,989,796,5,966,742,576,464,268
2019_2,1000686,8824,5515,3309,38,1736,2619,2320,1375,736,8,719,1530,1610,1051,597,30,1017,1089,710,324,139
2019_2,1000685,8214,5256,2958,16,1508,2283,2165,1351,891,6,635,1376,1504,1011,724,10,873,907,661,340,167
2019_2,1000684,9616,5772,3844,21,1755,2800,2617,1568,855,8,686,1577,1734,1092,675,13,1069,1223,883,476,180
2019_2,1000683,1074,605,469,0,89,256,286,262,181,0,32,136,150,158,129,0,57,120,136,104,52
2019_2,1000682,3639,2395,1244,7,352,600,692,910,1078,3,187,328,393,548,936,4,165,272,299,362,142
2019_2,1000681,2535,1634,901,6,259,493,521,524,732,6,157,295,282,253,641,0,102,198,239,271,91
2019_2,1000680,4174,2360,1814,15,908,1045,735,650,821,9,405,565,353,311,717,6,503,480,382,339,104
2019_2,1000679,5201,2592,2609,12,991,1479,1104,1077,538,6,420,677,508,622,359,6,571,802,596,455,179
2019_2,1000678,2092,959,1133,5,327,393,488,525,354,5,127,197,219,211,200,0,200,196,269,314,154
2019_2,1000677,7357,4210,3147,8,549,1109,1742,1983,1966,2,264,710,980,1065,1189,6,285,399,762,918,777
2019_2,1000676,7864,4751,3113,8,543,1106,1839,2115,2253,2,277,728,1074,1198,1472,6,266,378,765,917,781
2019_2,1000675,3302,1746,1556,10,386,597,720,639,950,3,183,346,422,351,441,7,203,251,298,288,509
2019_2,1000674,2651,1573,1078,4,289,576,721,659,402,0,141,321,415,390,306,4,148,255,306,269,96
2019_2,1000673,3100,1893,1207,5,444,686,748,706,511,0,219,411,452,424,387,5,225,275,296,282,124
2019_2,1000672,1917,1165,752,2,236,390,506,483,300,2,141,226,310,274,212,0,95,164,196,209,88
2019_2,1000671,2877,1943,934,7,341,568,683,717,561,5,198,350,451,486,453,2,143,218,232,231,108
2019_2,1000670,57475,35620,21855,837,14443,16782,12962,7380,5071,407,7174,10807,9041,4589,3602,430,7269,5975,3921,2791,1469
2019_2,1000669,9202,5914,3288,26,606,1159,1420,1810,4181,23,377,760,914,1110,2730,3,229,399,506,700,1451
2019_2,1000668,24684,16820,7864,67,3091,5981,5696,4390,5459,51,1847,4150,4132,2957,3683,16,1244,1831,1564,1433,1776
2019_2,1000667,4652,3245,1407,3,271,726,851,845,1956,3,150,398,501,470,1723,0,121,328,350,375,233
2019_2,1000666,1548,986,562,2,212,380,391,345,218,2,131,268,246,189,150,0,81,112,145,156,68
2019_2,1000665,1514,948,566,2,225,380,355,307,245,2,143,270,215,159,159,0,82,110,140,148,86
2019_2,1000664,1765,1104,661,1,208,334,373,463,386,0,117,198,206,290,293,1,91,136,167,173,93
2019_2,1000663,1616,909,707,1,177,285,352,471,330,0,98,112,154,282,263,1,79,173,198,189,67
2019_2,1000662,977,610,367,7,145,202,304,229,90,5,87,141,182,127,68,2,58,61,122,102,22
2019_2,1000661,1565,961,604,10,228,342,447,378,160,8,140,237,276,184,116,2,88,105,171,194,44
2019_2,1000660,5283,3750,1533,3,363,952,972,1018,1975,3,203,569,608,628,1739,0,160,383,364,390,236
2019_2,1000659,4036,2362,1674,19,516,894,922,694,991,14,266,553,604,437,488,5,250,341,318,257,503
2019_2,1000658,1842,1050,792,12,217,390,444,443,336,12,118,223,219,250,228,0,99,167,225,193,108
2019_2,1000657,1380,874,506,12,216,300,294,303,255,11,130,188,203,157,185,1,86,112,91,146,70
2019_2,1000656,1455,693,762,0,124,234,370,398,329,0,36,113,175,189,180,0,88,121,195,209,149
2019_2,1000655,9489,5285,4204,31,1457,2477,2344,1743,1437,23,772,1427,1388,921,754,8,685,1050,956,822,683
2019_2,1000654,23142,15779,7363,68,3801,7093,6026,3994,2160,47,2150,4883,4490,2673,1536,21,1651,2210,1536,1321,624
2019_2,1000653,4432,2630,1802,3,477,924,1049,1095,884,3,247,491,520,629,740,0,230,433,529,466,144
2019_2,1000652,1990,1316,674,4,230,448,472,556,280,2,136,317,309,330,222,2,94,131,163,226,58
2019_2,1000651,5058,3191,1867,26,821,1360,1333,880,638,17,407,861,880,561,465,9,414,499,453,319,173
2019_2,1000650,3412,2181,1231,3,382,756,971,910,390,0,229,448,633,591,280,3,153,308,338,319,110
2019_2,1000649,4603,3433,1170,5,417,1502,1289,873,517,4,239,1133,1023,641,393,1,178,369,266,232,124
2019_2,1000648,10262,5194,5068,37,1066,1936,2604,2721,1898,30,570,1151,1281,1089,1073,7,496,785,1323,1632,825
2019_2,1000647,2510,1740,770,22,225,479,574,725,485,22,144,292,367,502,413,0,81,187,207,223,72
2019_2,1000646,1369,834,535,0,132,260,344,364,269,0,62,144,204,235,189,0,70,116,140,129,80
2019_2,1000645,1736,1074,662,0,194,345,440,457,300,0,92,205,261,312,204,0,102,140,179,145,96
2019_2,1000644,33210,19957,13253,76,6476,11907,8885,3868,1998,39,2936,7431,5720,2361,1470,37,3540,4476,3165,1507,528
2019_2,1000643,32787,19823,12964,87,6306,11557,8707,3939,2191,48,2822,7177,5708,2439,1629,39,3484,4380,2999,1500,562
2019_2,1000642,28510,19539,8971,92,5763,9852,7053,3664,2086,63,3028,6913,5372,2524,1639,29,2735,2939,1681,1140,447
2019_2,1000641,6586,4103,2483,27,1085,1910,1690,1020,854,18,509,1197,1104,649,626,9,576,713,586,371,228
2019_2,1000640,5643,3828,1815,27,1093,1822,1436,784,481,20,635,1302,1046,500,325,7,458,520,390,284,156
2019_2,1000639,6447,3655,2792,26,1085,1631,1407,1431,867,15,610,1086,745,651,548,11,475,545,662,780,319
2019_2,1000638,3214,1926,1288,2,299,613,856,887,557,0,141,352,487,555,391,2,158,261,369,332,166
2019_2,1000637,1798,1107,691,6,161,315,439,527,350,3,65,151,256,366,266,3,96,164,183,161,84
2019_2,1000636,8996,6446,2550,18,805,2371,2410,2008,1384,13,457,1737,1759,1434,1046,5,348,634,651,574,338
2019_2,1000635,3914,2287,1627,3,473,872,1026,916,624,0,211,504,620,541,411,3,262,368,406,375,213
2019_2,1000634,12917,8903,4014,12,1629,3211,3148,2719,2198,6,1078,2501,2343,1660,1315,6,551,710,805,1059,883
2019_2,1000633,4824,2726,2098,3,514,1325,1180,1192,610,1,228,703,651,795,348,2,286,622,529,397,262
2019_2,1000632,1777,922,855,9,207,302,420,416,423,6,89,149,185,215,278,3,118,153,235,201,145
2019_2,1000631,12781,8818,3963,51,2090,3689,3263,2050,1638,44,1157,2544,2435,1452,1186,7,933,1145,828,598,452
2019_2,1000630,5118,2589,2529,6,721,1260,1186,1245,700,1,247,555,568,793,425,5,474,705,618,452,275
2019_2,1000629,1287,615,672,0,129,214,294,350,300,0,55,90,154,157,159,0,74,124,140,193,141
2019_2,1000628,4396,2501,1895,3,487,1204,1043,1106,553,1,220,617,591,744,328,2,267,587,452,362,225
2019_2,1000627,4145,2368,1777,9,453,1188,1013,1001,481,3,189,606,544,706,320,6,264,582,469,295,161
2019_2,1000626,12442,8644,3798,52,2063,3649,3205,1988,1485,44,1135,2524,2419,1436,1086,8,928,1125,786,552,399
2019_2,1000625,11445,5899,5546,37,1258,2228,2973,2977,1972,29,687,1325,1548,1239,1071,8,571,903,1425,1738,901
2019_2,1000624,5366,3884,1482,12,356,1163,1588,1799,448,11,180,828,1172,1377,316,1,176,335,416,422,132
2019_2,1000623,1318,740,578,1,147,304,302,339,225,0,70,145,153,192,180,1,77,159,149,147,45
2019_2,1000622,1590,913,677,0,166,350,389,423,262,0,85,183,201,236,208,0,81,167,188,187,54
2019_2,1000621,2488,1503,985,5,272,493,548,635,535,4,136,290,328,348,397,1,136,203,220,287,138
2019_2,1000620,3463,2253,1210,3,384,737,795,831,713,3,192,445,461,537,615,0,192,292,334,294,98
2019_2,1000619,3243,1904,1339,14,261,654,877,848,589,11,121,371,501,467,433,3,140,283,376,381,156
2019_2,1000618,1349,773,576,2,143,338,343,302,221,1,68,200,176,157,171,1,75,138,167,145,50
2019_2,1000617,1979,1220,759,7,153,358,495,589,377,4,83,210,300,343,280,3,70,148,195,246,97
2019_2,1000616,1385,792,593,2,196,297,313,310,267,2,84,165,170,181,190,0,112,132,143,129,77
2019_2,1000615,5507,2892,2615,18,1031,1565,1209,1150,534,10,560,1029,606,423,264,8,471,536,603,727,270
2019_2,1000614,7315,3759,3556,17,617,1303,1883,2199,1296,11,325,654,879,1043,847,6,292,649,1004,1156,449
2019_2,1000613,7036,3927,3109,26,1135,1781,1583,1581,930,17,635,1157,822,724,572,9,500,624,761,857,358
2019_2,1000612,1125,674,451,1,164,243,263,234,220,1,73,147,153,139,161,0,91,96,110,95,59
2019_2,1000611,5328,2960,2368,24,1064,1428,1113,1083,616,18,593,947,546,435,421,6,471,481,567,648,195
2019_2,1000610,4544,2383,2161,21,1048,1356,926,849,344,15,583,902,420,265,198,6,465,454,506,584,146
2019_2,1000609,2920,1316,1604,11,408,543,691,822,445,10,208,287,261,281,269,1,200,256,430,541,176
2019_2,1000608,14195,8485,5710,37,2506,3701,3251,2947,1753,11,1041,2501,2287,1587,1058,26,1465,1200,964,1360,695
2019_2,1000607,13146,7810,5336,24,1570,3362,3218,3400,1572,7,747,2155,2074,1874,953,17,823,1207,1144,1526,619
2019_2,1000606,6214,3993,2221,3,668,1580,1473,1535,955,2,291,925,945,1096,734,1,377,655,528,439,221
2019_2,1000605,4118,2087,2031,6,894,890,869,800,659,3,237,445,455,472,475,3,657,445,414,328,184
2019_2,1000604,2846,1566,1280,4,327,660,670,694,491,4,181,396,373,367,245,0,146,264,297,327,246
2019_2,1000603,2004,1109,895,3,206,456,560,530,249,3,111,269,288,268,170,0,95,187,272,262,79
2019_2,1000602,2324,1253,1071,8,268,400,537,518,593,3,106,232,347,289,276,5,162,168,190,229,317
2019_2,1000601,1876,1091,785,5,204,413,500,494,260,2,99,266,297,251,176,3,105,147,203,243,84
2019_2,1000600,4376,2756,1620,3,915,1009,925,848,676,3,308,621,623,626,575,0,607,388,302,222,101
2019_2,1000599,1929,1244,685,13,203,387,525,559,242,11,123,229,328,359,194,2,80,158,197,200,48
2019_2,1000598,1565,839,726,2,156,280,433,479,215,2,63,143,205,261,165,0,93,137,228,218,50
2019_2,1000597,4343,2966,1377,7,636,991,981,1003,725,5,396,651,626,692,596,2,240,340,355,311,129
2019_2,1000596,4714,2937,1777,7,512,1000,1146,1244,805,6,251,592,669,773,646,1,261,408,477,471,159
2019_2,1000595,6378,3772,2606,11,702,1492,1472,1591,1110,10,350,930,948,801,733,1,352,562,524,790,377
2019_2,1000594,2408,1366,1042,9,510,629,483,492,285,2,183,332,293,327,229,7,327,297,190,165,56
2019_2,1000593,2263,1364,899,3,258,490,553,605,354,2,152,311,328,329,242,1,106,179,225,276,112
2019_2,1000592,3415,2235,1180,6,348,655,978,915,513,2,200,401,682,580,370,4,148,254,296,335,143
2019_2,1000591,3537,2332,1205,6,314,688,957,952,620,2,176,404,656,617,477,4,138,284,301,335,143
2019_2,1000590,1662,1051,611,0,165,390,480,416,211,0,94,248,322,251,136,0,71,142,158,165,75
2019_2,1000589,2569,1400,1169,10,299,455,590,540,675,5,112,252,381,323,327,5,187,203,209,217,348
2019_2,1000588,2969,1367,1602,2,679,820,634,543,291,0,139,365,330,319,214,2,540,455,304,224,77
2019_2,1000587,2909,1850,1059,10,343,643,748,698,467,8,145,398,460,473,366,2,198,245,288,225,101
2019_2,1000586,2262,1385,877,5,252,454,523,589,439,4,98,244,313,386,340,1,154,210,210,203,99
2019_2,1000585,3771,2103,1668,4,469,780,922,971,625,3,228,395,559,582,336,1,241,385,363,389,289
2019_2,1000584,1278,746,532,2,97,259,335,346,239,0,36,167,173,201,169,2,61,92,162,145,70
2019_2,1000583,1621,1147,474,0,147,348,411,406,309,0,80,216,278,303,270,0,67,132,133,103,39
2019_2,1000582,3174,1709,1465,17,503,812,858,677,307,12,208,460,465,386,178,5,295,352,393,291,129
2019_2,1000581,3617,1767,1850,4,760,873,769,753,458,2,227,419,412,406,301,2,533,454,357,347,157
2019_2,1000580,2283,1489,794,9,234,435,529,603,473,3,109,252,321,412,392,6,125,183,208,191,81
2019_2,1000579,5840,4057,1783,16,601,1150,1191,1211,1671,14,267,695,740,857,1484,2,334,455,451,354,187
2019_2,1000578,6526,4062,2464,17,809,1521,1748,1611,820,13,347,885,1116,1071,630,4,462,636,632,540,190
2019_2,1000577,6250,4328,1922,20,771,1275,1211,1277,1696,16,346,792,772,892,1510,4,425,483,439,385,186
2019_2,1000576,10063,6402,3661,32,2097,2898,2409,1635,992,16,782,1852,1778,1195,779,16,1315,1046,631,440,213
2019_2,1000575,2726,1437,1289,6,335,529,583,595,678,5,122,286,339,294,391,1,213,243,244,301,287
2019_2,1000574,3562,1756,1806,16,852,747,644,632,671,8,285,376,387,314,386,8,567,371,257,318,285
2019_2,1000573,4139,1802,2337,2,845,1072,932,858,430,1,194,443,461,424,279,1,651,629,471,434,151
